recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_frame,relation_end_frame,relation_start_time,relation_rows,dhw_min,thw_min,ttc_min,dhw_min_raw_window,thw_min_raw_window,ttc_min_raw_window
10,134,135,7,8,2403,2452,96.12,50,41.50000000000001,1.7436974789915969,inf,40.47,1.6997060058798825,inf
08,1569,1565,4,3,26667,26716,1066.68,50,42.56999999999999,1.748254620123203,inf,16.75000000000003,0.6859131859131871,inf
17,438,439,5,6,9898,9947,395.92,50,39.64999999999999,1.7505518763796908,inf,16.5,0.7375949932945909,inf
05,290,291,7,8,6876,6925,275.04,50,43.71999999999997,1.7537103890894492,inf,34.619999999999976,1.3925985518905863,inf
12,1335,1338,6,7,11040,11089,441.6,50,51.03000000000003,1.7572314049586788,inf,41.140000000000015,1.430956521739131,inf
05,1185,1186,6,7,27795,27844,1111.8,50,44.61,1.7583760346866377,inf,6.259999999999998,0.2477245745943806,inf
04,95,94,3,2,2450,2499,98.0,50,41.650000000000006,1.765578635014837,inf,34.900000000000034,1.4517470881863574,inf
13,141,143,6,7,889,938,35.56,50,50.53999999999999,1.7665152044739598,inf,33.43,1.1717490361023484,inf
09,853,851,6,7,16494,16524,659.76,31,46.14999999999998,1.7715930902111314,inf,20.810000000000002,0.8037852452684435,inf
12,1356,1364,8,7,11163,11212,446.52,50,43.120000000000005,1.7753086419753092,inf,42.97,1.7753086419753092,253.1176470588263
14,2706,2707,6,7,26325,26374,1053.0,50,50.03,1.7791607396870555,inf,33.48999999999998,1.1896980461811717,inf
14,773,775,6,7,7243,7292,289.72,50,42.69,1.779491454772822,inf,22.269999999999996,0.9337526205450731,inf
17,956,954,5,6,22198,22247,887.92,50,45.19999999999999,1.7886822318955278,inf,26.430000000000007,1.0567772890843665,inf
14,2242,2248,6,7,22111,22160,884.44,50,55.31000000000003,1.7893885473956659,inf,49.69,1.6265139116202945,inf
12,1699,1700,3,2,14182,14231,567.28,50,26.879999999999995,1.7908061292471682,inf,11.45999999999998,0.789256198347106,inf
01,123,125,3,2,2665,2714,106.6,50,62.0,1.7908723281340266,inf,58.93000000000001,1.7026870846576136,inf
05,202,205,4,3,4585,4621,183.4,37,45.98999999999995,1.7915855083755337,inf,45.98999999999995,1.7915855083755337,inf
01,391,393,5,6,8103,8152,324.12,50,42.91,1.794646591384358,inf,20.320000000000007,0.8548590660496427,inf
19,331,332,5,6,7677,7726,307.08,50,43.91000000000001,1.7973802701596402,inf,23.460000000000008,0.9682212133718534,inf
07,211,212,7,8,3478,3527,139.12,50,44.91,1.7985582699239087,inf,31.79000000000002,1.2823719241629699,inf
07,25,28,6,7,230,279,9.2,50,57.260000000000005,1.8097345132743363,inf,46.82,1.4835234474017744,inf
16,527,525,5,6,12962,13011,518.48,50,45.73999999999995,1.8107680126682482,inf,23.710000000000008,0.9491593274619698,inf
13,350,352,4,3,2724,2773,108.96,50,49.610000000000014,1.8145574250182888,inf,44.72999999999999,1.6212395795578105,inf
08,833,829,7,8,14505,14554,580.2,50,42.93000000000001,1.815221987315011,inf,18.569999999999993,0.7939290294997859,inf
10,12,14,6,7,122,144,4.88,23,47.150000000000006,1.8190586419753088,inf,26.28,1.0174216027874565,inf
17,786,785,3,2,18351,18383,734.04,33,43.79,1.8200332502078138,inf,26.590000000000003,1.0902009020090202,inf
15,206,207,5,6,3750,3799,150.0,50,43.870000000000005,1.8210875882108761,inf,29.03,1.2321731748726656,inf
09,517,518,7,8,10004,10053,400.16,50,58.15999999999997,1.8226261360075202,inf,43.329999999999984,1.3742467491278143,inf
01,574,572,5,6,11919,11968,476.76,50,41.639999999999986,1.825515124945199,inf,11.299999999999983,0.49648506151142274,inf
13,1978,1982,3,2,17719,17755,708.76,37,44.079999999999984,1.8343736995422382,inf,44.079999999999984,1.8343736995422382,inf
14,1099,1101,4,3,10449,10498,417.96,50,43.43999999999998,1.8360101437024507,inf,41.150000000000006,1.7977282656181741,inf
15,193,194,5,6,3555,3604,142.2,50,49.40999999999997,1.8409090909090897,inf,44.47999999999999,1.6765925367508476,inf
08,1538,1541,7,8,26124,26173,1044.96,50,43.45,1.841882153454854,inf,36.43000000000001,1.5403805496828757,inf
05,804,802,4,3,18563,18612,742.52,50,45.540000000000006,1.8429785511938488,inf,25.94999999999999,1.0472154963680382,inf
06,372,373,6,7,7691,7740,307.64,50,63.68000000000001,1.8447276940903825,inf,57.31,1.6693853772210896,inf
02,665,666,5,6,14877,14926,595.08,50,43.90999999999997,1.8511804384485653,inf,31.289999999999992,1.3180286436394268,inf
14,2598,2602,6,7,25241,25290,1009.64,50,56.140000000000015,1.8534169692967981,inf,41.28,1.3732534930139721,inf
06,1211,1212,6,7,26532,26581,1061.28,50,59.619999999999976,1.8578996572140845,inf,48.01999999999998,1.4954842728122075,inf
15,79,78,5,6,1162,1211,46.48,50,44.56000000000003,1.8605427974947821,inf,26.680000000000007,1.1300296484540453,inf
06,284,285,6,7,5797,5846,231.88,50,46.870000000000005,1.8643595863166271,inf,25.72,1.0198255352894527,inf
10,675,672,4,3,11561,11610,462.44,50,55.099999999999994,1.865899085675584,inf,32.28,1.0828581013082859,inf
04,301,299,4,3,6887,6936,275.48,50,43.26999999999998,1.8666954270923202,inf,24.72999999999996,1.0600085726532347,inf
09,22,23,6,7,461,510,18.44,50,62.860000000000014,1.8686087990487519,inf,49.56000000000002,1.479844729770081,inf
06,133,128,3,2,2911,2941,116.44,31,47.33,1.8707509881422923,inf,29.69999999999999,1.1656200941915222,inf
08,217,216,7,8,3414,3463,136.56,50,46.0,1.8752547900529963,inf,27.039999999999992,1.10142566191446,inf
10,380,377,3,2,6194,6243,247.76,50,45.44999999999999,1.8827671913835953,inf,20.54000000000002,0.8431855500821027,inf
09,958,957,6,7,18360,18409,734.4,50,44.91,1.8989429175475687,inf,23.099999999999994,0.9709962168978561,inf
15,831,829,5,6,16444,16493,657.76,50,42.22000000000003,1.9000900090009014,inf,26.04000000000002,1.1814882032667886,inf
20,857,858,5,6,17894,17930,715.76,37,45.09,1.9049429657794676,inf,45.09,1.9049429657794676,inf
05,45,48,3,2,750,789,30.0,40,48.81999999999999,1.9130094043887145,inf,48.81999999999999,1.9130094043887145,inf
09,399,398,6,7,8012,8040,320.48,29,57.57000000000005,1.9177215189873436,inf,45.98000000000002,1.541401273885351,inf
19,139,135,3,2,3435,3484,137.4,50,46.360000000000014,1.9212598425196856,inf,22.19999999999999,0.9120788824979453,inf
04,267,266,4,3,5930,5979,237.2,50,44.50999999999996,1.922678185745139,inf,20.590000000000032,0.8855913978494637,inf
08,475,472,3,2,8430,8458,337.2,29,45.940000000000005,1.9237855946398663,inf,30.450000000000017,1.2713987473903974,inf
09,1003,1006,6,7,19053,19102,762.12,50,58.38,1.924192485168095,inf,54.66,1.8105332891685988,inf
05,604,605,4,3,14399,14448,575.96,50,53.48000000000002,1.9251259899208069,inf,40.72000000000003,1.444483859524655,inf
15,240,243,5,6,4216,4265,168.64,50,46.90999999999998,1.9264887063655023,inf,28.92000000000001,1.2009966777408643,inf
20,1151,1149,5,6,24551,24600,982.04,50,43.28999999999999,1.9308652988403205,inf,21.069999999999993,0.9499549143372404,inf
09,255,258,4,3,4782,4828,191.28,47,74.94,1.9329378385349494,inf,74.94,1.9329378385349494,inf
14,2759,2764,3,2,26853,26902,1074.12,50,59.67999999999998,1.9408130081300805,inf,56.19,1.8108282307444408,inf
15,627,625,5,6,12352,12401,494.08,50,49.69999999999999,1.9421649081672523,inf,26.370000000000005,1.0422924901185773,inf
11,370,375,6,7,2957,3006,118.28,50,46.53,1.9427974947807933,inf,46.53,1.9427974947807933,inf
15,726,727,3,2,14390,14439,575.6,50,47.04000000000002,1.9429987608426278,inf,20.560000000000002,0.8395263372805228,inf
15,445,448,5,6,8868,8917,354.72,50,43.56999999999999,1.9511867442901925,inf,21.269999999999996,0.9633152173913042,inf
06,923,921,7,8,19373,19422,774.92,50,59.75,1.9538914323086987,inf,35.16999999999999,1.1459758879113713,inf
06,180,182,4,3,3847,3896,153.88,50,61.390000000000015,1.9733204757312766,inf,53.02000000000004,1.6794425087108027,inf
07,475,476,6,7,8310,8359,332.4,50,66.19999999999999,1.9761194029850744,inf,58.09000000000003,1.7507534659433404,inf
09,1089,1086,7,8,20764,20813,830.56,50,46.329999999999984,1.9773794280836527,inf,16.970000000000027,0.7267665952890804,inf
09,568,566,4,3,10811,10860,432.44,50,50.29999999999998,1.9810949192595504,inf,19.379999999999967,0.7585127201565545,inf
19,919,920,3,2,22114,22163,884.56,50,50.26999999999998,1.9822555205047312,inf,49.80000000000001,1.9637223974763411,inf
11,1632,1635,4,3,14199,14248,567.96,50,51.47000000000001,1.9826656394453008,inf,48.58000000000001,1.8338995847489625,inf
19,6,8,5,6,37,86,1.48,50,68.75000000000001,1.984699769053118,inf,62.37000000000002,1.8306427942471388,78.38461538461563
15,158,161,3,2,2897,2937,115.88,41,56.139999999999986,1.9879603399433423,inf,56.139999999999986,1.9879603399433423,inf
03,658,659,5,6,18135,18184,725.4,50,59.71000000000001,1.9896701099633458,inf,42.29000000000002,1.4101367122374133,inf
05,868,871,6,7,19987,20036,799.48,50,69.65,1.9951303351475225,inf,65.19999999999999,1.849120816789563,inf
02,282,284,5,6,6384,6433,255.36,50,48.290000000000006,2.003734439834025,inf,34.519999999999996,1.4359400998336105,inf
04,158,157,4,3,3762,3811,150.48,50,50.08000000000001,2.004001600640257,inf,29.370000000000005,1.166865315852205,inf
16,884,885,3,2,20895,20944,835.8,50,48.26000000000002,2.004985459077691,inf,26.100000000000023,1.0723089564502886,inf
01,123,126,2,3,2793,2833,111.72,41,80.83000000000001,2.0067030784508444,inf,79.38999999999999,1.9515732546705995,inf
06,1161,1159,4,3,25321,25370,1012.84,50,51.150000000000006,2.0137795275590555,inf,24.720000000000027,0.9701726844583998,inf
03,200,201,5,6,5521,5570,220.84,50,47.05000000000001,2.016716673810545,inf,27.409999999999997,1.1789247311827955,inf
09,1404,1409,6,7,26482,26531,1059.28,50,51.91,2.0269426005466613,inf,48.28,1.8844652615144417,inf
16,10,9,3,2,342,391,13.68,50,51.94999999999999,2.0308835027365126,inf,31.400000000000006,1.210952564596992,inf
10,139,143,3,2,2568,2617,102.72,50,50.61999999999995,2.0329317269076284,inf,38.93000000000001,1.5678614579138144,inf
11,868,870,6,7,7214,7263,288.56,50,48.67,2.038961038961039,inf,37.83,1.5861635220125785,inf
01,535,533,5,6,10905,10941,436.2,37,50.629999999999995,2.040709391374446,inf,28.890000000000015,1.1653892698668824,inf
15,299,300,5,6,5690,5739,227.6,50,58.589999999999975,2.0414634146341455,inf,46.829999999999984,1.6576991150442473,inf
03,54,52,3,2,1340,1389,53.6,50,49.69000000000001,2.0414954806902226,inf,25.349999999999994,1.033007334963325,inf
01,865,866,5,6,18423,18472,736.92,50,46.650000000000006,2.042469352014011,inf,24.28,1.0658472344161545,inf
13,1866,1863,3,2,16964,17012,678.56,49,50.03,2.052933935166188,inf,33.56,1.369795918367347,inf
13,2130,2136,7,6,19187,19232,767.48,46,74.39,2.0608647755439273,inf,74.39,2.0608647755439273,inf
10,825,826,2,3,14271,14320,570.84,50,69.75,2.0654427006218534,inf,62.62000000000006,1.8515671200473112,inf
11,1329,1331,3,2,11579,11628,463.16,50,50.22,2.0658165364047716,inf,37.84,1.5407166123778504,inf
10,488,485,6,7,8208,8257,328.32,50,49.46000000000001,2.0807740849810688,inf,26.659999999999997,1.1432246998284732,inf
13,2029,2035,7,8,18311,18360,732.44,50,46.52,2.0814317673378078,inf,44.54,1.9973094170403587,inf
17,121,123,3,2,2436,2485,97.44,50,50.19,2.0825726141078835,inf,25.879999999999995,1.064144736842105,inf
19,567,569,3,2,13828,13872,553.12,45,52.49999999999997,2.083333333333332,inf,32.22000000000003,1.2645211930926228,inf
02,249,247,5,6,5611,5660,224.44,50,47.70999999999998,2.083406113537117,inf,14.399999999999991,0.6318560772268536,inf
03,632,631,3,2,17579,17628,703.16,50,47.190000000000026,2.084363957597174,inf,20.860000000000014,0.9173262972735274,inf
07,156,159,4,3,2454,2494,98.16,41,73.5,2.091633466135458,inf,73.5,2.091633466135458,inf
12,1523,1528,6,7,12640,12689,505.6,50,66.25000000000001,2.0945305090104336,inf,60.00999999999999,1.9148053605615825,inf
08,239,238,3,2,3801,3850,152.04,50,48.829999999999984,2.0966079862601967,inf,24.669999999999987,1.0556268720581936,inf
12,238,243,2,3,1879,1928,75.16,50,49.31,2.1000851788756387,inf,48.04999999999998,2.081889081455805,420.1666666666632
04,610,609,7,8,15057,15106,602.28,50,48.639999999999986,2.101079913606911,inf,28.30000000000001,1.2214069917997414,inf
13,1865,1871,7,6,16839,16888,673.56,50,73.86999999999999,2.11177815894797,inf,73.12,2.1053991958644462,128.7719298245613
12,316,321,7,6,2400,2449,96.0,50,62.30000000000001,2.1147318397827566,inf,57.78000000000001,2.0316455696202533,inf
11,62,66,3,2,413,462,16.52,50,47.01999999999998,2.1170643854119757,inf,35.44999999999999,1.589686098654708,inf
12,303,309,2,3,2403,2452,96.12,50,39.639999999999986,2.119786096256684,inf,33.370000000000005,1.7883172561629155,inf
16,666,667,5,6,16018,16067,640.72,50,49.839999999999975,2.1335616438356153,inf,25.75,1.1132728058798098,inf
15,486,485,5,6,9489,9538,379.56,50,51.829999999999984,2.1373195876288653,inf,27.340000000000018,1.140592407175637,inf
12,1597,1602,3,4,13481,13530,539.24,50,50.299999999999955,2.142127659574467,inf,48.18000000000001,2.1020942408376966,inf
04,1108,1111,6,7,26256,26305,1050.24,50,57.23000000000002,2.1442487823154743,inf,40.6,1.526889808198571,inf
03,301,300,3,2,7953,8002,318.12,50,52.84000000000003,2.1602616516762074,inf,18.889999999999986,0.7738631708316258,inf
06,712,710,4,3,14852,14901,594.08,50,51.49000000000001,2.161628883291352,inf,33.10000000000002,1.3890054553084359,inf
06,1096,1094,3,2,23577,23626,943.08,50,56.42,2.1625143733231122,inf,40.849999999999966,1.5520516717325215,inf
20,790,788,3,2,16509,16558,660.36,50,49.940000000000026,2.171304347826088,inf,15.610000000000014,0.669957081545065,inf
13,1558,1561,7,8,14088,14137,563.52,50,46.72000000000001,2.173023255813954,inf,31.200000000000003,1.460674157303371,inf
20,190,191,5,6,3603,3651,144.12,49,49.519999999999996,2.178618565772107,inf,29.290000000000006,1.3040961709706147,inf
07,681,684,4,3,11893,11942,475.72,50,84.55000000000001,2.1791237113402064,inf,81.12,2.096124031007752,inf
10,108,110,2,3,1738,1787,69.52,50,86.45999999999998,2.1910795742524067,inf,85.60999999999996,2.1618686868686856,inf
07,32,36,3,2,404,453,16.16,50,52.359999999999985,2.195387840670859,inf,33.079999999999984,1.3709075839204303,inf
17,909,907,5,6,20791,20840,831.64,50,50.099999999999994,2.198332602018429,inf,22.039999999999992,0.9769503546099287,inf
17,89,90,3,2,1601,1650,64.04,50,53.51999999999998,2.19884963023829,inf,27.760000000000048,1.127996749288909,inf
05,286,285,3,2,6658,6690,266.32,33,55.17999999999999,2.2010370961308334,inf,48.369999999999976,1.9202064311234606,inf
14,1033,1039,3,4,9735,9784,389.4,50,58.03,2.207303157093952,inf,57.900000000000006,2.2023583111449225,58.118811881188016
06,672,670,6,7,14341,14390,573.64,50,55.85000000000002,2.213634562029331,inf,38.72,1.5414012738853502,inf
17,881,880,5,6,19888,19934,795.52,47,55.589999999999975,2.216507177033492,inf,31.809999999999974,1.2894203486015392,inf
12,2374,2378,4,3,20001,20050,800.04,50,59.60000000000002,2.2172619047619055,inf,47.410000000000025,1.7526802218114612,inf
04,756,758,3,2,18038,18087,721.52,50,56.0,2.2204599524187154,inf,52.870000000000005,2.0831363278171793,inf
13,867,870,3,2,7681,7730,307.24,50,51.60999999999996,2.228411053540585,inf,38.27999999999997,1.6379974326059037,inf
03,614,613,5,6,17156,17205,686.24,50,50.60000000000002,2.2339955849889637,inf,27.200000000000017,1.206743566992015,inf
14,1671,1670,3,2,16104,16153,644.16,50,53.19,2.2405223251895534,inf,33.22,1.392872117400419,inf
03,688,686,5,6,19298,19347,771.92,50,52.27999999999997,2.2476354256233866,inf,29.150000000000006,1.2553832902670115,inf
08,1381,1387,6,7,23421,23470,936.84,50,79.05000000000004,2.250354408846044,inf,76.08,2.202663578459757,inf
09,80,77,3,2,1353,1402,54.12,50,56.900000000000006,2.251681836169371,inf,32.96000000000001,1.3048297703879654,inf
05,1053,1054,3,2,24545,24594,981.8,50,60.19,2.257689422355589,inf,56.920000000000016,2.1350337584396106,inf
19,446,447,3,2,10643,10675,425.72,33,59.34,2.2770529547198772,inf,28.110000000000014,1.0659840728100118,inf
16,908,909,3,2,21566,21615,862.64,50,57.93000000000001,2.2807086614173233,inf,29.82000000000005,1.1580582524271865,inf
05,916,917,8,7,21323,21372,852.92,50,85.64999999999999,2.291332263242375,inf,80.08,2.158490566037736,inf
05,134,137,6,7,2994,3035,119.76,42,77.66,2.295595625184747,inf,77.66,2.295595625184747,inf
12,899,908,3,2,7086,7135,283.44,50,37.5,2.310536044362292,inf,36.670000000000016,2.2580049261083754,inf
03,299,298,5,6,7988,8037,319.52,50,54.31999999999999,2.3134582623509368,inf,32.599999999999994,1.3925672789406234,inf
02,842,844,5,6,18848,18897,753.92,50,53.9,2.3172828890799653,inf,42.69,1.8424687095381957,inf
09,743,744,4,3,14236,14285,569.44,50,84.39999999999998,2.3212321232123205,inf,81.82,2.2527533039647576,inf
12,266,263,7,8,2164,2202,86.56,39,58.120000000000005,2.3294589178356717,inf,41.130000000000024,1.6705930138099117,inf
06,555,557,4,3,11794,11843,471.76,50,54.860000000000014,2.3344680851063835,inf,28.33000000000004,1.1978858350951391,inf
07,78,76,7,8,1284,1320,51.36,37,55.839999999999975,2.339338081273564,inf,33.870000000000005,1.4333474396953028,inf
06,506,507,4,3,10969,11018,438.76,50,55.28999999999999,2.3447837150127224,inf,34.91999999999996,1.4721753794266426,inf
08,63,66,7,6,783,809,31.32,27,103.89999999999998,2.3517428700769574,inf,100.52000000000001,2.290271132376396,inf
12,2691,2697,6,7,22706,22732,908.24,27,60.879999999999995,2.356949283778552,inf,45.339999999999996,1.8498572011423906,inf
14,2105,2112,8,7,20920,20961,836.8,42,70.14000000000004,2.3600269179004054,inf,69.39999999999998,2.300198807157057,inf
06,235,240,2,3,4818,4867,192.72,50,54.670000000000016,2.363714902807774,inf,54.19999999999999,2.3565217391304345,inf
09,1242,1244,4,3,23510,23559,940.4,50,68.30999999999997,2.368585298196948,inf,57.620000000000005,1.9937716262975782,inf
15,894,891,5,6,17677,17726,707.08,50,59.26999999999998,2.36890487609912,inf,37.76000000000002,1.5238095238095246,inf
05,1143,1147,3,2,26977,27026,1079.08,50,61.06999999999999,2.3799688230709273,inf,51.77999999999997,1.9961449498843473,inf
16,624,622,5,6,15132,15181,605.28,50,57.72,2.3851239669421487,inf,40.04000000000002,1.6739130434782616,inf
15,566,565,5,6,11024,11073,440.96,50,57.079999999999984,2.392288348700754,inf,31.83,1.3487288135593218,inf
05,159,162,2,3,3491,3540,139.64,50,79.46000000000001,2.3962605548854046,inf,76.85999999999996,2.2278260869565205,inf
08,820,822,6,7,14366,14415,574.64,50,60.56,2.396517609814009,inf,35.08,1.3915113050376833,inf
06,1074,1073,6,7,22989,23015,919.56,27,62.44999999999999,2.3973128598848366,inf,42.72,1.6792452830188678,inf
12,1839,1843,7,8,15451,15500,618.04,50,56.36,2.4023870417732307,inf,50.739999999999995,2.17395029991431,inf
08,1501,1500,4,3,25362,25411,1014.48,50,59.45000000000002,2.4098094852047027,inf,32.97999999999999,1.328231977446637,inf
04,817,818,4,3,19104,19153,764.16,50,87.09,2.4131338320864506,inf,72.69999999999999,1.9994499449944991,inf
05,879,876,7,8,20397,20431,815.88,35,58.389999999999986,2.419809365934521,inf,38.31,1.5909468438538208,inf
